ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,MntTotal,TotalPurchases,TotalCampaignsAccepted,Customer_Tenure_Days,Family_Size,Has_Children,RFM_Segment,KMeans_Cluster
11084,1976,Master,In_Couple,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,38,1053,17,1,412,3,1,Champions,Affluent Regulars
8690,1962,Graduation,In_Couple,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,52,1385,23,0,621,2,0,Loyal,Affluent Regulars
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,40,871,25,0,490,2,1,Champions,Affluent Regulars
9701,1988,Graduation,In_Couple,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,26,312,12,0,652,3,1,Lost,Budget Families
9949,1976,Graduation,In_Couple,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,38,877,15,0,804,4,1,Lost,Affluent Regulars
10837,1975,Graduation,In_Couple,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,39,68,6,1,794,3,1,Lost,Budget Families
3120,1981,Graduation,In_Couple,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,33,22,4,0,490,3,1,Lost,Budget Families
5885,1973,2n Cycle,In_Couple,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,41,211,16,0,861,5,1,Lost,Budget Families
4050,1966,Master,In_Couple,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,48,127,8,0,193,2,0,Lost,Budget Families
3830,1953,Master,In_Couple,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,61,459,16,0,251,4,1,Loyal,Budget Families
7987,1969,Graduation,In_Couple,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,45,460,19,1,299,3,1,At Risk,Affluent Regulars
7798,1972,2n Cycle,In_Couple,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,42,429,17,0,747,3,1,Champions,Budget Families
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,89,11,0,233,2,1,Lost,Budget Families
7055,1952,PhD,In_Couple,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,62,1021,26,0,813,3,1,Loyal,Affluent Regulars
10240,1949,Graduation,In_Couple,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,65,1381,21,3,680,2,0,Champions,Campaign Enthusiasts
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,56,306,15,0,541,2,1,Lost,Budget Families
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,36,18,4,0,475,4,1,Lost,Budget Families
9970,1977,Graduation,In_Couple,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,37,162,9,0,440,3,1,Lost,Budget Families
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,59,1231,18,0,498,1,0,Loyal,Affluent Regulars
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,56,13,4,0,548,4,1,Lost,Budget Families
9260,1945,PhD,In_Couple,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,69,1706,27,0,786,2,0,Champions,Affluent Regulars
8182,1984,Graduation,In_Couple,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,30,121,11,0,360,3,1,Lost,Budget Families
10095,1975,PhD,Single,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,39,1293,20,0,609,1,0,Champions,Affluent Regulars
8475,1973,PhD,In_Couple,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,41,1608,37,0,305,3,1,At Risk,Affluent Regulars
4370,1966,Graduation,In_Couple,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,48,88,9,0,413,5,1,Lost,Budget Families
10573,1953,Graduation,Single,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,61,421,18,1,408,1,0,Champions,Affluent Regulars
3712,1959,Graduation,Single,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,55,259,12,1,490,1,0,Lost,Budget Families
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,26,1117,15,0,424,1,0,Champions,Affluent Regulars
3152,1957,Graduation,In_Couple,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,57,89,9,0,309,4,1,Lost,Budget Families
5610,1965,Graduation,In_Couple,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,49,36,6,0,254,4,1,Lost,Budget Families
6460,1982,Graduation,In_Couple,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,32,57,7,0,536,3,1,Lost,Budget Families
1349,1970,Graduation,In_Couple,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,44,148,8,0,254,4,1,Lost,Budget Families
1880,1959,PhD,In_Couple,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,55,93,8,0,335,4,1,Lost,Budget Families
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,47,119,7,1,271,2,1,Lost,Budget Families
8717,1975,PhD,In_Couple,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,39,1835,28,0,840,3,1,Loyal,Affluent Regulars
10314,1948,PhD,In_Couple,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,66,1318,25,3,745,2,0,At Risk,Campaign Enthusiasts
10854,1970,PhD,In_Couple,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,44,45,7,0,222,4,1,Lost,Budget Families
10492,1959,Graduation,In_Couple,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,55,10,4,0,190,5,1,Lost,Budget Families
6935,1951,2n Cycle,In_Couple,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,978,25,1,395,2,0,Champions,Affluent Regulars
7698,1976,PhD,In_Couple,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,38,191,10,0,234,3,1,Lost,Budget Families
3559,1988,2n Cycle,In_Couple,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,26,57,9,0,235,3,1,Lost,Budget Families
10562,1946,Master,In_Couple,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,68,1033,24,0,459,2,0,Champions,Affluent Regulars
10796,1984,Master,In_Couple,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,30,66,6,0,343,3,1,Lost,Budget Families
2563,1961,Basic,In_Couple,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,43,6,0,199,2,0,Lost,Budget Families
3518,1983,Graduation,In_Couple,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,31,50,5,0,756,3,1,Lost,Budget Families
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,44,39,7,0,298,2,1,Lost,Budget Families
3934,1966,Graduation,In_Couple,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,608,18,0,516,3,1,Champions,Affluent Regulars
6982,1976,Graduation,In_Couple,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,38,1581,24,0,652,2,0,Champions,Affluent Regulars
6431,1964,PhD,In_Couple,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,68,7,0,676,4,1,Lost,Budget Families
9733,1978,Basic,In_Couple,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,80,5,1,843,3,1,Lost,Budget Families
5602,1989,PhD,In_Couple,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,25,1282,28,0,593,2,0,At Risk,Affluent Regulars
1324,1988,Graduation,In_Couple,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,26,91,8,0,580,3,1,Lost,Budget Families
326,1973,Graduation,In_Couple,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,41,315,16,0,681,4,1,Lost,Budget Families
7224,1977,Graduation,In_Couple,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,37,31,6,0,367,4,1,Lost,Budget Families
6999,1980,Master,In_Couple,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,34,834,23,0,232,2,0,At Risk,Affluent Regulars
9938,1954,Graduation,In_Couple,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,60,1600,17,1,468,2,0,At Risk,Affluent Regulars
6422,1954,Graduation,In_Couple,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,60,1270,17,0,713,2,0,Champions,Affluent Regulars
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,41,263,15,2,275,3,1,Lost,Campaign Enthusiasts
7300,1952,Graduation,Single,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,62,535,19,1,185,2,1,Loyal,Affluent Regulars
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,46,1295,18,0,387,1,0,Loyal,Affluent Regulars
8727,1978,Graduation,Single,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,36,1150,29,0,443,2,1,Loyal,Affluent Regulars
2798,1977,PhD,In_Couple,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,37,1240,26,4,789,2,0,Loyal,Campaign Enthusiasts
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,49,38,6,0,532,3,1,Lost,Budget Families
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,30,35,4,2,781,1,0,Lost,Budget Families
5176,1988,Graduation,In_Couple,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,26,53,5,1,388,3,1,Lost,Budget Families
5552,1963,Master,Single,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,51,293,17,0,597,3,1,Lost,Budget Families
868,1966,Graduation,In_Couple,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,48,65,6,0,206,3,1,Lost,Budget Families
380,1954,Graduation,Single,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,60,1804,29,2,842,2,1,Champions,Campaign Enthusiasts
2677,1956,Graduation,In_Couple,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,58,241,15,0,640,3,1,Lost,Budget Families
6521,1954,Graduation,In_Couple,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,60,1101,20,0,288,2,0,Champions,Affluent Regulars
6927,1968,PhD,In_Couple,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,46,264,19,0,817,4,1,Lost,Budget Families
2877,1974,Master,In_Couple,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,40,541,26,0,709,4,1,Champions,Budget Families
0,1985,Graduation,In_Couple,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,29,1198,17,0,606,2,0,Loyal,Affluent Regulars
1584,1977,Graduation,In_Couple,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,37,482,20,0,274,3,1,At Risk,Budget Families
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,36,17,4,0,233,4,1,Lost,Budget Families
6274,1948,Master,In_Couple,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,66,1615,25,2,411,2,0,At Risk,Campaign Enthusiasts
1377,1954,Master,Single,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,60,285,12,0,487,2,1,Lost,Budget Families
454,1980,Graduation,In_Couple,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,34,1135,28,0,777,3,1,Champions,Affluent Regulars
1755,1988,2n Cycle,In_Couple,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,26,114,7,0,264,3,1,Lost,Budget Families
2075,1969,Graduation,In_Couple,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,45,1047,16,0,412,2,0,Loyal,Affluent Regulars
4785,1970,PhD,In_Couple,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,44,714,22,0,261,4,1,Champions,Affluent Regulars
9076,1980,PhD,In_Couple,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,34,185,13,0,725,3,1,Lost,Budget Families
7079,1962,Graduation,Single,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,52,1245,32,0,844,2,1,Champions,Affluent Regulars
4653,1978,Graduation,In_Couple,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,36,189,12,0,645,3,1,Lost,Budget Families
7375,1976,Graduation,In_Couple,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,576,16,0,797,3,1,At Risk,Budget Families
709,1952,Graduation,Single,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,62,1103,18,0,752,2,1,Champions,Affluent Regulars
460,1972,PhD,In_Couple,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,42,1753,17,0,875,2,0,Loyal,Affluent Regulars
3726,1986,PhD,In_Couple,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,28,17,4,0,318,3,1,Lost,Budget Families
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,48,433,23,1,651,3,1,Champions,Budget Families
5341,1962,2n Cycle,Single,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,52,1588,14,1,725,2,1,Champions,Affluent Regulars
1606,1971,Graduation,In_Couple,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,43,22,4,0,595,3,1,Lost,Budget Families
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,63,19,5,0,259,1,0,Lost,Budget Families
3233,1965,PhD,In_Couple,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,49,1117,29,0,648,3,1,At Risk,Affluent Regulars
89,1975,2n Cycle,In_Couple,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,39,69,8,0,387,3,1,Lost,Budget Families
2936,1982,Master,In_Couple,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,32,23,5,0,392,3,1,Lost,Budget Families
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,56,605,19,0,453,2,1,Champions,Affluent Regulars
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,41,57,11,0,370,2,1,Lost,Budget Families
313,1968,Graduation,Single,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,46,2088,22,1,429,1,0,At Risk,Affluent Regulars
9940,1958,Graduation,In_Couple,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,56,1009,16,0,738,3,1,At Risk,Affluent Regulars
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,43,26,5,0,518,2,1,Lost,Budget Families
9529,1990,Graduation,In_Couple,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,24,1627,22,2,398,2,0,Champions,Campaign Enthusiasts
6439,1958,Graduation,In_Couple,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,56,1102,31,0,866,3,1,Champions,Affluent Regulars
7411,1964,PhD,In_Couple,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,50,17,6,0,209,4,1,Lost,Budget Families
2176,1972,Graduation,In_Couple,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,1690,16,4,590,3,1,Champions,Campaign Enthusiasts
9265,1953,Graduation,In_Couple,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,61,1390,21,0,721,3,1,Loyal,Affluent Regulars
8867,1988,PhD,In_Couple,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,2126,20,0,852,2,0,At Risk,Affluent Regulars
8932,1969,Master,In_Couple,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,45,1531,25,0,793,3,1,Loyal,Affluent Regulars
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,39,64,7,0,471,2,1,Lost,Budget Families
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,29,26,6,0,430,2,1,Lost,Budget Families
10089,1974,Graduation,Single,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,40,1112,29,5,635,1,0,Champions,Campaign Enthusiasts
2227,1958,2n Cycle,In_Couple,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,56,210,11,0,830,2,0,Lost,Budget Families
10992,1967,Graduation,In_Couple,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,47,1148,26,0,854,4,1,At Risk,Affluent Regulars
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,40,33,6,0,809,2,1,Lost,Budget Families
309,1961,PhD,In_Couple,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,53,1101,19,1,806,3,1,Champions,Affluent Regulars
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,50,322,16,0,800,2,1,Lost,Budget Families
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,50,44,10,0,575,3,1,Lost,Budget Families
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,57,17,4,0,388,4,1,Lost,Budget Families
10264,1979,Graduation,Single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,35,31,6,2,812,2,1,Lost,Budget Families
1184,1968,PhD,Single,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,46,845,25,0,588,3,1,Champions,Affluent Regulars
4200,1970,Master,In_Couple,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,44,275,15,0,197,3,1,Lost,Budget Families
9396,1978,PhD,In_Couple,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,36,25,4,0,768,3,1,Lost,Budget Families
2387,1952,Master,In_Couple,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,62,275,17,1,696,4,1,Lost,Budget Families
6690,1966,Master,In_Couple,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,48,90,11,0,657,4,1,Lost,Budget Families
1225,1963,Graduation,In_Couple,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,51,1495,19,1,188,2,0,Champions,Affluent Regulars
9703,1970,PhD,In_Couple,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,44,184,11,2,807,4,1,Lost,Budget Families
291,1970,Graduation,In_Couple,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,44,981,13,0,560,2,0,Lost,Affluent Regulars
4557,1970,Graduation,In_Couple,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,44,67,8,0,453,3,1,Lost,Budget Families
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,61,1635,14,1,830,1,0,Champions,Affluent Regulars
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,31,60,10,0,286,2,1,Lost,Budget Families
3066,1975,PhD,In_Couple,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,39,231,12,0,330,3,1,Lost,Budget Families
6336,1960,Graduation,In_Couple,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,54,48,10,0,269,4,1,Lost,Budget Families
10967,1963,Graduation,Single,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,51,99,9,0,693,3,1,Lost,Budget Families
2304,1963,PhD,In_Couple,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,51,770,23,0,471,3,1,At Risk,Affluent Regulars
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,58,957,23,1,713,1,0,Loyal,Affluent Regulars
7828,1981,Master,In_Couple,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,33,818,12,0,245,2,0,Lost,Affluent Regulars
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,28,925,17,2,638,1,0,Champions,Campaign Enthusiasts
4391,1968,Master,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,908,22,0,619,2,1,Loyal,Affluent Regulars
4669,1981,Basic,In_Couple,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,33,102,10,0,688,3,1,Lost,Budget Families
10144,1976,Graduation,In_Couple,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,576,16,0,797,3,1,At Risk,Budget Families
8652,1946,Graduation,In_Couple,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,68,317,13,0,852,2,0,Lost,Budget Families
1672,1974,PhD,In_Couple,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,40,461,15,0,305,3,1,Lost,Affluent Regulars
8962,1975,Master,In_Couple,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,39,37,7,0,258,4,1,Lost,Budget Families
9974,1974,Graduation,In_Couple,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,40,70,7,0,537,3,1,Lost,Budget Families
